"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.624747208E1,-6.431250095E0,-4.627500153E1,7.462500095E0,4.731200325E1
3.625747208E1,-6.525000095E0,-4.625625229E1,7.518750191E0,4.731541088E1
3.626747208E1,-6.468750477E0,-4.635000229E1,7.781250477E0,4.744170427E1
3.627747208E1,-6.506250381E0,-4.631250000E1,7.818750381E0,4.741636646E1
3.628747208E1,-6.618750095E0,-4.616250229E1,7.875000477E0,4.729482110E1
3.629747208E1,-6.618750095E0,-4.625625229E1,8.043750763E0,4.741466709E1
3.630747208E1,-6.881250381E0,-4.631250000E1,8.250000000E0,4.754221033E1
3.631747208E1,-6.637500286E0,-4.612500000E1,8.418750763E0,4.735448658E1
3.632747208E1,-6.712500095E0,-4.616250229E1,8.437500000E0,4.740491200E1
3.633747208E1,-6.768750191E0,-4.623750305E1,8.568750381E0,4.750943223E1
3.634747208E1,-6.862500191E0,-4.608750153E1,8.587500572E0,4.738034267E1
3.635747208E1,-7.068750381E0,-4.614375305E1,8.737500191E0,4.749270562E1
3.636747208E1,-7.012500286E0,-4.620000076E1,9.018750191E0,4.759152326E1
3.637747208E1,-7.218750477E0,-4.616250229E1,9.168750763E0,4.761462975E1
3.638747208E1,-6.843750477E0,-4.603125000E1,9.206250191E0,4.743909716E1
3.639747208E1,-6.750000477E0,-4.618125153E1,9.525000572E0,4.763398088E1
3.640747208E1,-6.543750286E0,-4.601250076E1,9.787500381E0,4.749490560E1
3.641747208E1,-6.525000095E0,-4.606875229E1,9.768750191E0,4.754297050E1
3.642747208E1,-6.412500381E0,-4.606875229E1,9.956250191E0,4.756655355E1
3.643747208E1,-6.243750095E0,-4.608750153E1,1.016250038E1,4.760586756E1
3.644747208E1,-6.112500191E0,-4.599375153E1,1.016250038E1,4.749804472E1
3.645747208E1,-6.018750191E0,-4.597500229E1,1.027500057E1,4.749212383E1
3.646747208E1,-6.168750286E0,-4.593750000E1,1.027500057E1,4.747507792E1
3.647747208E1,-6.300000191E0,-4.597500229E1,1.006875038E1,4.748442452E1
3.648747208E1,-6.243750095E0,-4.590000153E1,9.993750572E0,4.738849656E1
3.649747208E1,-6.037500381E0,-4.556250000E1,9.975000381E0,4.703077131E1
3.650747208E1,-6.000000000E0,-4.550625229E1,9.731250763E0,4.692031797E1
3.651747208E1,-6.112500191E0,-4.554375076E1,9.656250000E0,4.695571378E1
3.652747208E1,-6.168750286E0,-4.563750076E1,9.525000572E0,4.702723245E1
3.653747208E1,-6.093750477E0,-4.561875153E1,9.075000763E0,4.691012603E1
3.654747208E1,-6.150000095E0,-4.580625153E1,9.075000763E0,4.709979638E1
3.655747208E1,-6.206250191E0,-4.584375000E1,8.981250763E0,4.712568112E1
3.656747208E1,-6.468750477E0,-4.606875229E1,8.812500000E0,4.734801819E1
3.657747208E1,-6.712500095E0,-4.618125153E1,8.493750572E0,4.743321040E1
3.658747208E1,-6.843750477E0,-4.618125153E1,8.193750381E0,4.739918204E1
3.659747208E1,-6.825000286E0,-4.599375153E1,7.706250191E0,4.713164648E1
3.660747208E1,-6.843750477E0,-4.599375153E1,7.593750477E0,4.711610283E1
3.661747208E1,-7.106250286E0,-4.610625076E1,7.200000286E0,4.720302063E1
3.662747208E1,-7.087500095E0,-4.595625305E1,6.937500477E0,4.701424002E1
3.663747208E1,-7.443750381E0,-4.608750153E1,6.431250095E0,4.712566386E1
3.664747208E1,-7.556250095E0,-4.625625229E1,5.812500000E0,4.722841250E1
3.665747208E1,-7.706250191E0,-4.593750000E1,5.456250191E0,4.689787697E1
3.666747208E1,-8.550000191E0,-4.676250076E1,5.643750191E0,4.787155624E1
3.667747208E1,-8.718750000E0,-4.717500305E1,5.343750000E0,4.827062439E1
3.668747208E1,-9.300000191E0,-4.743750000E1,5.025000095E0,4.860099830E1
3.669747208E1,-1.008750057E1,-4.800000000E1,5.362500191E0,4.934079525E1
3.670747208E1,-1.042500019E1,-4.796250153E1,4.800000191E0,4.931655081E1
3.671747208E1,-1.134375000E1,-4.869375229E1,4.856250286E0,5.023291095E1
3.672747208E1,-1.156875038E1,-4.867500305E1,4.556250095E0,5.023794704E1
3.673747208E1,-1.175625038E1,-4.893750381E1,3.881250143E0,5.047923143E1
3.674747208E1,-1.132500076E1,-4.822500229E1,2.756250143E0,4.961354052E1
3.675747208E1,-1.136250019E1,-4.792500305E1,2.062500000E0,4.929671626E1
3.676747208E1,-1.108125019E1,-4.768125153E1,1.012500048E0,4.896244489E1
3.677747208E1,-1.044375038E1,-4.708125305E1,-3.000000119E-1,4.822661414E1
3.678747208E1,-1.042500019E1,-4.721250153E1,-1.050000072E0,4.836117688E1
3.679747208E1,-9.262500763E0,-4.644375229E1,-2.212500095E0,4.741003273E1
3.680747208E1,-9.131250381E0,-4.631250000E1,-2.906250000E0,4.729348453E1
3.681747208E1,-8.887500763E0,-4.644375229E1,-3.243750095E0,4.739759183E1
3.682747208E1,-8.756250381E0,-4.640625000E1,-3.750000238E0,4.737377399E1
3.683747208E1,-8.681250572E0,-4.665000153E1,-4.331250191E0,4.764815298E1
3.684747208E1,-8.325000763E0,-4.666875076E1,-4.743750095E0,4.764221973E1
3.685747208E1,-8.043750763E0,-4.665000153E1,-5.118750095E0,4.761434838E1
3.686747208E1,-7.762500286E0,-4.657500076E1,-5.362500191E0,4.752097974E1
3.687747208E1,-7.650000095E0,-4.646250153E1,-5.700000286E0,4.743180950E1
3.688747208E1,-7.406250477E0,-4.648125076E1,-5.868750095E0,4.743207192E1
3.689747208E1,-7.443750381E0,-4.653750229E1,-6.168750286E0,4.753106373E1
3.690747208E1,-7.218750477E0,-4.653750229E1,-6.468750477E0,4.753624102E1
3.691747208E1,-7.200000286E0,-4.650000000E1,-6.562500477E0,4.750954027E1
3.692747208E1,-7.350000381E0,-4.642500305E1,-6.806250095E0,4.749345696E1
3.693747208E1,-7.387500286E0,-4.638750076E1,-7.031250477E0,4.749540894E1
3.694747208E1,-7.556250095E0,-4.665000153E1,-7.443750381E0,4.784066239E1
3.695747208E1,-7.762500286E0,-4.672500229E1,-7.856250286E0,4.801252876E1
3.696747208E1,-7.950000286E0,-4.681875229E1,-8.456250191E0,4.823594342E1
3.697747208E1,-8.006250381E0,-4.687500000E1,-9.018750191E0,4.840148268E1
3.698747208E1,-8.025000572E0,-4.698750305E1,-9.337500572E0,4.857380976E1
3.699747208E1,-8.043750763E0,-4.687500000E1,-1.005000019E1,4.861039040E1
3.700747208E1,-8.118750572E0,-4.698750305E1,-1.040625000E1,4.880604054E1
3.701747208E1,-8.193750381E0,-4.702500153E1,-1.102500057E1,4.899019240E1
3.702747208E1,-8.156250000E0,-4.672500229E1,-1.136250019E1,4.877352421E1
3.703747208E1,-8.137500763E0,-4.653750229E1,-1.175625038E1,4.868436567E1
3.704747208E1,-8.156250000E0,-4.640625000E1,-1.216875076E1,4.866356900E1
3.705747208E1,-8.025000572E0,-4.625625229E1,-1.237500095E1,4.855082037E1
3.706747208E1,-8.193750381E0,-4.608750153E1,-1.263750076E1,4.848609871E1
3.707747208E1,-8.193750381E0,-4.603125000E1,-1.256250095E1,4.841311756E1
3.708747208E1,-8.137500763E0,-4.586250305E1,-1.284375095E1,4.831718166E1
3.709747208E1,-8.025000572E0,-4.567500305E1,-1.295625019E1,4.815050318E1
3.710747208E1,-8.006250381E0,-4.582500076E1,-1.310625076E1,4.833016190E1
3.711747208E1,-7.687500477E0,-4.580625153E1,-1.314375019E1,4.827078321E1
3.712747208E1,-7.462500095E0,-4.576875305E1,-1.303125095E1,4.816929691E1
3.713747208E1,-7.612500191E0,-4.578750229E1,-1.323750019E1,4.826672701E1
3.714747208E1,-7.631250381E0,-4.580625153E1,-1.338750076E1,4.832880961E1
3.715747208E1,-7.687500477E0,-4.584375000E1,-1.355625057E1,4.842023345E1
3.716747208E1,-7.556250095E0,-4.567500305E1,-1.365000057E1,4.826619246E1
3.717747208E1,-7.500000477E0,-4.571250153E1,-1.361250019E1,4.828232559E1
3.718747208E1,-7.275000095E0,-4.561875153E1,-1.387500095E1,4.823392757E1
3.719747208E1,-7.500000477E0,-4.582500076E1,-1.395000076E1,4.848487623E1
3.720747208E1,-7.687500477E0,-4.591875076E1,-1.413750076E1,4.865694465E1
3.721747208E1,-7.743750095E0,-4.606875229E1,-1.423125076E1,4.883466086E1
3.722747208E1,-7.500000477E0,-4.597500229E1,-1.449375057E1,4.878544505E1
3.723747208E1,-7.312500477E0,-4.591875076E1,-1.477500057E1,4.878836928E1
3.724747208E1,-7.368750095E0,-4.603125000E1,-1.485000038E1,4.892542249E1
3.725747208E1,-7.368750095E0,-4.618125153E1,-1.503750038E1,4.912364897E1
3.726747208E1,-7.443750381E0,-4.621875000E1,-1.496250057E1,4.914731625E1
3.727747208E1,-7.237500191E0,-4.599375153E1,-1.494375038E1,4.889910289E1
3.728747208E1,-6.937500477E0,-4.591875076E1,-1.466250038E1,4.869958421E1
3.729747208E1,-6.487500191E0,-4.575000000E1,-1.462500095E1,4.846690429E1
3.730747208E1,-6.431250095E0,-4.595625305E1,-1.464375019E1,4.865981496E1
3.731747208E1,-6.262500286E0,-4.599375153E1,-1.453125095E1,4.863950394E1
3.732747208E1,-6.112500191E0,-4.612500000E1,-1.445625019E1,4.872228908E1
3.733747208E1,-5.925000191E0,-4.603125000E1,-1.440000057E1,4.859363765E1
3.734747208E1,-5.700000286E0,-4.595625305E1,-1.440000057E1,4.849564119E1
3.735747208E1,-5.587500095E0,-4.595625305E1,-1.428750038E1,4.844925200E1
3.736747208E1,-5.568750381E0,-4.621875000E1,-1.468125057E1,4.881314322E1
3.737747208E1,-5.493750095E0,-4.618125153E1,-1.473750019E1,4.878609632E1
3.738747208E1,-5.343750000E0,-4.612500000E1,-1.462500095E1,4.868225490E1
3.739747208E1,-5.175000191E0,-4.605000305E1,-1.447500038E1,4.854800762E1
3.740747208E1,-5.175000191E0,-4.621875000E1,-1.438125038E1,4.868032294E1
3.741747208E1,-5.287500381E0,-4.621875000E1,-1.430625057E1,4.867031248E1
3.742747208E1,-5.475000381E0,-4.623750305E1,-1.440000057E1,4.873645796E1
3.743747208E1,-5.493750095E0,-4.642500305E1,-1.430625057E1,4.888896608E1
3.744747208E1,-5.493750095E0,-4.629375076E1,-1.391250038E1,4.865028588E1
3.745747208E1,-5.775000095E0,-4.646250153E1,-1.365000057E1,4.876922380E1
3.746747208E1,-5.887500286E0,-4.638750076E1,-1.357500076E1,4.869028170E1
3.747747208E1,-6.168750286E0,-4.648125076E1,-1.368750095E1,4.884575555E1
3.748747208E1,-6.243750095E0,-4.635000229E1,-1.365000057E1,4.871991013E1
3.749747208E1,-6.318750381E0,-4.655625153E1,-1.365000057E1,4.892579768E1
3.750747208E1,-6.412500381E0,-4.655625153E1,-1.348125076E1,4.889119388E1
3.751747208E1,-6.600000381E0,-4.638750076E1,-1.342500019E1,4.874003347E1
3.752747208E1,-6.787500381E0,-4.638750076E1,-1.342500019E1,4.876577712E1
3.753747208E1,-6.862500191E0,-4.636875153E1,-1.342500019E1,4.875844191E1
3.754747208E1,-7.068750381E0,-4.627500153E1,-1.325625038E1,4.865255566E1
3.755747208E1,-7.068750381E0,-4.616250229E1,-1.306875038E1,4.849470163E1
3.756747208E1,-7.200000286E0,-4.608750153E1,-1.290000057E1,4.839739472E1
3.757747208E1,-7.331250191E0,-4.606875229E1,-1.303125095E1,4.843439551E1
3.758747208E1,-7.293750286E0,-4.621875000E1,-1.331250095E1,4.864765489E1
3.759747208E1,-7.125000477E0,-4.631250000E1,-1.342500019E1,4.874262937E1
3.760747208E1,-7.087500095E0,-4.627500153E1,-1.355625057E1,4.873787391E1
3.761747208E1,-6.825000286E0,-4.633125305E1,-1.372500038E1,4.880103763E1
3.762747208E1,-6.618750095E0,-4.651875305E1,-1.376250076E1,4.896129763E1
3.763747208E1,-6.637500286E0,-4.676250076E1,-1.396875095E1,4.925356729E1
3.764747208E1,-6.562500477E0,-4.710000229E1,-1.415625095E1,4.961729607E1
3.765747208E1,-6.356250286E0,-4.702500153E1,-1.402500057E1,4.948184846E1
3.766747208E1,-6.206250191E0,-4.708125305E1,-1.387500095E1,4.947400915E1
3.767747208E1,-5.943750381E0,-4.710000229E1,-1.406250095E1,4.951254707E1
3.768747208E1,-5.681250095E0,-4.723125076E1,-1.410000038E1,4.961731212E1
3.769747208E1,-5.681250095E0,-4.725000000E1,-1.389375019E1,4.957696438E1
3.770747208E1,-5.681250095E0,-4.756875229E1,-1.408125019E1,4.993339968E1
3.771747208E1,-5.512500286E0,-4.766250229E1,-1.398750019E1,4.997751440E1
3.772747208E1,-5.193750381E0,-4.749375153E1,-1.423125076E1,4.985137887E1
3.773747208E1,-4.968750000E0,-4.762500000E1,-1.430625057E1,4.997497281E1
3.774747208E1,-4.893750191E0,-4.764375305E1,-1.428750038E1,4.998008266E1
3.775747208E1,-4.987500191E0,-4.779375076E1,-1.443750095E1,5.017528479E1
3.776747208E1,-5.006250381E0,-4.771875000E1,-1.464375019E1,5.016553662E1
3.777747208E1,-4.950000286E0,-4.775625229E1,-1.490625095E1,5.027284011E1
3.778747208E1,-4.875000000E0,-4.753125000E1,-1.501875019E1,5.008540914E1
3.779747208E1,-5.100000381E0,-4.756875229E1,-1.526250076E1,5.021693069E1
3.780747208E1,-5.287500381E0,-4.762500000E1,-1.535625076E1,5.031811525E1
3.781747208E1,-5.343750000E0,-4.766250229E1,-1.524375057E1,5.032535862E1
3.782747208E1,-5.456250191E0,-4.764375305E1,-1.543125057E1,5.037679392E1
3.783747208E1,-5.625000000E0,-4.775625229E1,-1.554375076E1,5.053620925E1
3.784747208E1,-5.568750381E0,-4.766250229E1,-1.575000095E1,5.050532284E1
3.785747208E1,-5.718750000E0,-4.766250229E1,-1.586250019E1,5.055726593E1
3.786747208E1,-5.925000191E0,-4.777500153E1,-1.571250057E1,5.064029100E1
3.787747208E1,-5.887500286E0,-4.771875000E1,-1.561875057E1,5.055380431E1
3.788747208E1,-5.925000191E0,-4.753125000E1,-1.565625095E1,5.039289184E1
3.789747208E1,-6.075000286E0,-4.749375153E1,-1.586250019E1,5.043987485E1
3.790747208E1,-6.243750095E0,-4.745625305E1,-1.578750038E1,5.040164221E1
3.791747208E1,-6.562500477E0,-4.738125229E1,-1.565625095E1,5.033058389E1
3.792747208E1,-7.068750381E0,-4.756875229E1,-1.543125057E1,5.050620675E1
3.793747208E1,-7.331250191E0,-4.740000153E1,-1.546875095E1,5.039632556E1
3.794747208E1,-7.462500095E0,-4.730625153E1,-1.580625057E1,5.043221092E1
3.795747208E1,-7.687500477E0,-4.734375000E1,-1.576875019E1,5.048942276E1
3.796747208E1,-7.987500191E0,-4.755000305E1,-1.546875095E1,5.063679695E1
3.797747208E1,-8.250000000E0,-4.768125153E1,-1.543125057E1,5.079062651E1
3.798747208E1,-8.343750000E0,-4.766250229E1,-1.516875076E1,5.070920319E1
3.799747208E1,-8.250000000E0,-4.762500000E1,-1.498125076E1,5.060277660E1
3.800747208E1,-8.156250000E0,-4.771875000E1,-1.466250038E1,5.058253091E1
3.801747208E1,-8.137500763E0,-4.786875153E1,-1.426875019E1,5.060863092E1
3.802747208E1,-8.231250763E0,-4.788750076E1,-1.378125095E1,5.050632729E1
3.803747208E1,-8.437500000E0,-4.796250153E1,-1.338750076E1,5.050562479E1
3.804747208E1,-8.568750381E0,-4.805625153E1,-1.310625076E1,5.054305692E1
3.805747208E1,-8.737500191E0,-4.788750076E1,-1.284375095E1,5.034400240E1
3.806747208E1,-8.962500572E0,-4.792500305E1,-1.276875019E1,5.040013210E1
3.807747208E1,-9.262500763E0,-4.807500076E1,-1.260000038E1,5.055452134E1
3.808747208E1,-9.450000763E0,-4.800000000E1,-1.235625076E1,5.045769958E1
3.809747208E1,-9.581250191E0,-4.807500076E1,-1.203750038E1,5.047680130E1
3.810747208E1,-9.712500572E0,-4.820625305E1,-1.183125019E1,5.057819670E1
3.811747208E1,-9.843750000E0,-4.820625305E1,-1.185000038E1,5.060795151E1
3.812747208E1,-9.787500381E0,-4.794375229E1,-1.200000000E1,5.038252224E1
3.813747208E1,-9.993750572E0,-4.796250153E1,-1.192500019E1,5.042303276E1
3.814747208E1,-1.016250038E1,-4.805625153E1,-1.168125057E1,5.048892294E1
3.815747208E1,-1.016250038E1,-4.773750305E1,-1.166250038E1,5.018126669E1
3.816747208E1,-1.035000038E1,-4.756875229E1,-1.175625038E1,5.008111546E1
3.817747208E1,-1.059375000E1,-4.736250305E1,-1.183125019E1,4.995410609E1
3.818747208E1,-1.080000019E1,-4.711875153E1,-1.201875019E1,4.981231881E1
3.819747208E1,-1.100625038E1,-4.700625229E1,-1.203750038E1,4.975567020E1
3.820747208E1,-1.145625019E1,-4.702500153E1,-1.160625076E1,4.977249736E1
3.821747208E1,-1.166250038E1,-4.695000076E1,-1.141875076E1,4.970618026E1
3.822747208E1,-1.177500057E1,-4.683750153E1,-1.151250076E1,4.964816071E1
3.823747208E1,-1.209375095E1,-4.689375305E1,-1.123125076E1,4.971341752E1
3.824747208E1,-1.233750057E1,-4.691250229E1,-1.098750019E1,4.973652533E1
3.825747208E1,-1.220625019E1,-4.685625076E1,-1.083750057E1,4.961806322E1
3.826747208E1,-1.237500095E1,-4.696875000E1,-1.046250057E1,4.968569254E1
3.827747208E1,-1.235625076E1,-4.678125000E1,-1.033125019E1,4.947622677E1
3.828747208E1,-1.216875076E1,-4.676250076E1,-1.038750076E1,4.942378117E1
3.829747208E1,-1.209375095E1,-4.674375153E1,-1.057500076E1,4.942739888E1
3.830747208E1,-1.198125076E1,-4.651875305E1,-1.020000076E1,4.910788909E1
3.831747208E1,-1.198125076E1,-4.648125076E1,-1.029375076E1,4.909193770E1
3.832747208E1,-1.203750038E1,-4.642500305E1,-1.044375038E1,4.908415473E1
3.833747208E1,-1.252500057E1,-4.642500305E1,-1.040625000E1,4.919803438E1
3.834747208E1,-1.250625038E1,-4.610625076E1,-1.046250057E1,4.890456601E1
3.835747208E1,-1.258125019E1,-4.608750153E1,-1.021875000E1,4.885456483E1
3.836747208E1,-1.295625019E1,-4.620000076E1,-1.005000019E1,4.902353510E1
3.837747208E1,-1.303125095E1,-4.618125153E1,-9.468750000E0,4.890990411E1
3.838747208E1,-1.342500019E1,-4.648125076E1,-9.506250381E0,4.930624807E1
3.839747208E1,-1.338750076E1,-4.631250000E1,-9.262500763E0,4.909039370E1
3.840747208E1,-1.325625038E1,-4.608750153E1,-9.037500381E0,4.880022935E1
3.841747208E1,-1.314375019E1,-4.612500000E1,-9.168750763E0,4.882970187E1
3.842747208E1,-1.327500057E1,-4.623750305E1,-9.112500191E0,4.896090265E1
3.843747208E1,-1.336875057E1,-4.636875153E1,-8.981250763E0,4.908612304E1
3.844747208E1,-1.338750076E1,-4.627500153E1,-9.056250572E0,4.901649332E1
3.845747208E1,-1.365000057E1,-4.627500153E1,-9.412500381E0,4.915580785E1
3.846747208E1,-1.357500076E1,-4.608750153E1,-9.468750000E0,4.896933397E1
3.847747208E1,-1.387500095E1,-4.621875000E1,-9.356250763E0,4.915514145E1
3.848747208E1,-1.421250057E1,-4.655625153E1,-9.243750572E0,4.954721640E1
3.849747208E1,-1.436250019E1,-4.648125076E1,-9.056250572E0,4.948538935E1
3.850747208E1,-1.449375057E1,-4.651875305E1,-8.925000191E0,4.953502619E1
3.851747208E1,-1.488750076E1,-4.676250076E1,-8.981250763E0,4.989019966E1
3.852747208E1,-1.494375038E1,-4.674375153E1,-8.981250763E0,4.988944625E1
3.853747208E1,-1.503750038E1,-4.678125000E1,-8.775000572E0,4.991605357E1
3.854747208E1,-1.539375019E1,-4.693125153E1,-8.606250763E0,5.013559082E1
3.855747208E1,-1.543125057E1,-4.700625229E1,-8.550000191E0,5.020770610E1
3.856747208E1,-1.535625076E1,-4.676250076E1,-8.287500381E0,4.991220870E1
3.857747208E1,-1.548750019E1,-4.685625076E1,-8.100000381E0,5.000980808E1
3.858747208E1,-1.541250038E1,-4.680000305E1,-8.212500572E0,4.995228342E1
3.859747208E1,-1.530000019E1,-4.668750000E1,-8.193750381E0,4.980913779E1
3.860747208E1,-1.533750057E1,-4.670625305E1,-8.043750763E0,4.981380255E1
3.861747208E1,-1.528125095E1,-4.666875076E1,-7.856250286E0,4.973137437E1
3.862747208E1,-1.513125038E1,-4.650000000E1,-8.062500000E0,4.956015178E1
3.863747208E1,-1.513125038E1,-4.620000076E1,-8.175000191E0,4.929731673E1
3.864747208E1,-1.526250076E1,-4.633125305E1,-8.287500381E0,4.947940583E1
3.865747208E1,-1.522500038E1,-4.621875000E1,-8.400000572E0,4.938150968E1
3.866747208E1,-1.526250076E1,-4.616250229E1,-8.287500381E0,4.932142749E1
3.867747208E1,-1.513125038E1,-4.580625153E1,-8.287500381E0,4.894742158E1
3.868747208E1,-1.526250076E1,-4.578750229E1,-8.400000572E0,4.898978776E1
3.869747208E1,-1.528125095E1,-4.565625000E1,-8.737500191E0,4.893213366E1
3.870747208E1,-1.531875038E1,-4.565625000E1,-8.625000000E0,4.892389909E1
3.871747208E1,-1.535625076E1,-4.584375000E1,-8.643750191E0,4.911393152E1
3.872747208E1,-1.546875095E1,-4.578750229E1,-9.018750191E0,4.916416863E1
3.873747208E1,-1.558125019E1,-4.573125076E1,-9.075000763E0,4.915768803E1
3.874747208E1,-1.575000095E1,-4.575000000E1,-9.206250191E0,4.925322398E1
3.875747208E1,-1.590000057E1,-4.606875229E1,-9.056250572E0,4.956970476E1
3.876747208E1,-1.561875057E1,-4.605000305E1,-8.925000191E0,4.943888934E1
3.877747208E1,-1.576875019E1,-4.631250000E1,-8.850000381E0,4.971743804E1
3.878747208E1,-1.569375038E1,-4.638750076E1,-8.643750191E0,4.972734103E1
3.879747208E1,-1.554375076E1,-4.642500305E1,-8.662500381E0,4.971848760E1
3.880747208E1,-1.545000076E1,-4.657500076E1,-8.531250000E0,4.980678113E1
3.881747208E1,-1.530000019E1,-4.653750229E1,-8.606250763E0,4.973828181E1
3.882747208E1,-1.511250019E1,-4.653750229E1,-8.681250572E0,4.969397240E1
3.883747208E1,-1.501875019E1,-4.636875153E1,-9.187500000E0,4.959873115E1
3.884747208E1,-1.513125038E1,-4.640625000E1,-9.131250381E0,4.965757254E1
3.885747208E1,-1.498125076E1,-4.614375305E1,-9.300000191E0,4.939811559E1
3.886747208E1,-1.477500057E1,-4.595625305E1,-9.843750000E0,4.926639068E1
3.887747208E1,-1.470000076E1,-4.590000153E1,-1.016250038E1,4.925623388E1
3.888747208E1,-1.460625076E1,-4.556250000E1,-1.044375038E1,4.897301185E1
3.889747208E1,-1.464375019E1,-4.565625000E1,-1.042500019E1,4.906743536E1
3.890747208E1,-1.464375019E1,-4.565625000E1,-1.020000076E1,4.902012443E1
3.891747208E1,-1.449375057E1,-4.556250000E1,-1.012500000E1,4.887254686E1
3.892747208E1,-1.451250076E1,-4.554375076E1,-1.046250057E1,4.893168534E1
3.893747208E1,-1.453125095E1,-4.571250153E1,-1.051875019E1,4.910635555E1
3.894747208E1,-1.471875095E1,-4.593750000E1,-1.035000038E1,4.933576840E1
3.895747208E1,-1.494375038E1,-4.601250076E1,-1.035000038E1,4.947310795E1
3.896747208E1,-1.490625095E1,-4.618125153E1,-1.046250057E1,4.964240353E1
3.897747208E1,-1.490625095E1,-4.623750305E1,-1.051875019E1,4.970661034E1
3.898747208E1,-1.471875095E1,-4.627500153E1,-1.072500038E1,4.972969967E1
3.899747208E1,-1.486875057E1,-4.638750076E1,-1.068750000E1,4.987085950E1
3.900747208E1,-1.468125057E1,-4.631250000E1,-1.080000019E1,4.976973758E1
3.901747208E1,-1.449375057E1,-4.621875000E1,-1.089375019E1,4.964791486E1
3.902747208E1,-1.430625057E1,-4.597500229E1,-1.106250000E1,4.940393251E1
3.903747208E1,-1.428750038E1,-4.610625076E1,-1.100625038E1,4.950814654E1
3.904747208E1,-1.413750076E1,-4.599375153E1,-1.119375038E1,4.940236993E1
3.905747208E1,-1.396875095E1,-4.597500229E1,-1.170000076E1,4.945418947E1
3.906747208E1,-1.415625095E1,-4.593750000E1,-1.198125076E1,4.953992044E1
3.907747208E1,-1.396875095E1,-4.588125229E1,-1.216875076E1,4.948023656E1
3.908747208E1,-1.404375076E1,-4.601250076E1,-1.239375019E1,4.967879030E1
3.909747208E1,-1.408125019E1,-4.597500229E1,-1.271250057E1,4.973519994E1
3.910747208E1,-1.411875057E1,-4.588125229E1,-1.275000095E1,4.966881269E1
3.911747208E1,-1.389375019E1,-4.569375229E1,-1.310625076E1,4.952503510E1
3.912747208E1,-1.372500038E1,-4.552500153E1,-1.290000057E1,4.926775227E1
3.913747208E1,-1.374375057E1,-4.539375305E1,-1.280625057E1,4.912721801E1
